year, month, day, sat, rainfall volume (mm), runoff volume (mm), sediment yield (kg/ha)
0161,06,30,      0.2500,     11.1000,      0.0243,      8.8748
0161,07,22,      0.2500,      4.5000,      0.0002,      0.0000
0161,09,08,      0.2500,      4.4000,      0.0002,      0.0000
0161,09,09,      0.2500,      7.3000,      0.0075,      1.2653
0161,09,10,      0.2500,      3.3000,      0.0000,      0.0000
0161,09,18,      0.2500,      8.5000,      1.0592,    167.7628
0161,09,21,      0.2500,     25.7000,      6.5272,    537.5872
0161,09,22,      0.2500,      4.9000,      0.0000,      0.0000
0161,09,23,      0.2500,     20.3000,      8.5969,   1154.8169
0161,09,26,      0.2500,      4.2000,      0.0000,      0.0000
0161,10,19,      0.2500,      2.4000,      0.0000,      0.0000
0161,11,29,      0.2500,      7.0806,      0.0300,     19.2070
0162,03,30,      0.2500,      4.5000,      0.0000,      0.0000
0162,04,03,      0.2500,      5.2000,      0.0005,      0.0000
0162,05,08,      0.2500,     10.9000,      0.0103,      0.0000
0162,05,09,      0.2500,      3.6000,      0.0000,      0.0000
0162,05,10,      0.2500,     20.2193,      3.2320,    283.7103
0162,05,21,      0.2500,     12.5000,      1.5542,    217.8240
0162,05,28,      0.2500,     13.3000,      0.0156,      0.0000
0162,06,10,      0.2500,     16.5000,      3.2030,    341.5170
0162,06,21,      0.2500,      5.2000,      0.1228,     49.0836
0162,06,22,      0.2500,      2.0000,      0.0000,      0.0000
0162,06,26,      0.2500,      7.5000,      0.0186,      9.1995
0162,07,04,      0.2500,      2.9000,      0.0000,      0.0000
0162,08,15,      0.2500,      2.9000,      0.0000,      0.0000
0162,08,31,      0.2500,     12.7000,      3.3614,    501.5552
0162,09,19,      0.2500,      4.3000,      0.0003,      0.0000
0162,09,26,      0.2500,     19.8000,      1.4603,    153.6286
0162,10,01,      0.2500,      6.5000,      0.0000,      0.0000
0162,10,24,      0.2500,      6.1000,      0.0003,      0.0000
0162,10,28,      0.2500,     12.9618,      0.0024,      0.0000
0163,03,03,      0.2500,      8.9000,      0.0092,      4.1140
0163,04,11,      0.2500,      2.2000,      0.0000,      0.0000
0163,04,16,      0.2500,      3.8000,      0.0000,      0.0000
0163,04,17,      0.2500,     12.3000,      0.0065,      0.0000
0163,05,04,      0.2500,      8.6000,      0.0039,      0.0000
0163,05,06,      0.2500,      7.4000,      0.0021,      0.0000
0163,05,10,      0.2500,      5.7000,      0.0023,      0.0000
0163,05,11,      0.2500,     22.3000,      5.3153,    493.4340
0163,05,18,      0.2500,      4.4000,      0.0000,      0.0000
0163,06,02,      0.2500,      9.8000,      0.0021,      0.0000
0163,06,16,      0.2500,      9.1000,      0.0210,      8.1838
0163,06,21,      0.2500,      2.4000,      0.0000,      0.0000
0163,06,27,      0.2500,      8.1000,      0.1157,     33.1701
0163,06,28,      0.2500,     31.1000,     13.5852,   1506.8871
0163,07,03,      0.2500,      5.3000,      0.0009,      0.0000
0163,07,04,      0.2500,      1.2000,      0.0000,      0.0000
0163,07,07,      0.2500,     12.7000,      2.9042,    372.3461
0163,07,15,      0.2500,     11.1000,      1.6491,    229.6526
0163,07,16,      0.2500,     22.1000,      6.7817,    648.5923
0163,07,17,      0.2500,      3.3000,      0.0001,      0.0000
0163,07,18,      0.2500,      4.8000,      0.0000,      0.0000
0163,07,26,      0.2500,      7.4000,      0.0274,     15.2813
0163,09,17,      0.2500,      5.7000,      0.0000,      0.0000
0163,09,18,      0.2500,      6.0000,      0.0000,      0.0000
0163,09,22,      0.2500,     12.5000,      1.3900,    195.5551
0163,09,23,      0.2500,      3.1000,      0.0000,      0.0000
0163,10,14,      0.2500,     12.4000,      0.0116,      0.3019
0163,11,16,      0.2500,      2.9000,      0.0000,      0.0000
0164,04,10,      0.2500,      5.6000,      0.0000,      0.0000
0164,04,22,      0.2500,      6.0000,      0.0010,      0.0000
0164,05,17,      0.2500,     10.5000,      0.0568,     15.7409
0164,05,31,      0.2500,     13.6000,      0.0194,      4.3166
0164,06,01,      0.2500,      3.4000,      0.0001,      0.0000
0164,06,02,      0.2500,      9.6000,      0.0044,      0.0000
0164,06,03,      0.2500,     21.8000,      6.6471,    751.1002
0164,06,09,      0.2500,     31.9000,     13.4235,   1500.8159
0164,06,10,      0.2500,      4.7000,      0.0000,      0.0000
0164,06,19,      0.2500,      1.9000,      0.0000,      0.0000
0164,06,27,      0.2500,      2.1000,      0.0000,      0.0000
0164,06,28,      0.2500,      5.2000,      0.0116,      6.7538
0164,06,29,      0.2500,      2.2000,      0.0000,      0.0000
0164,06,30,      0.2500,      1.0000,      0.0000,      0.0000
0164,07,12,      0.2500,     10.9000,      0.0238,      9.0143
0164,07,13,      0.2500,      2.4000,      0.0000,      0.0000
0164,07,20,      0.2500,      8.3000,      1.4325,    245.6130
0164,07,22,      0.2500,      1.8000,      0.0000,      0.0000
0164,08,09,      0.2500,      3.5000,      0.0004,      0.0000
0164,08,18,      0.2500,      2.6000,      0.0000,      0.0000
0164,08,27,      0.2500,     10.6000,      2.7403,    392.6471
0164,08,28,      0.2500,      1.8000,      0.0000,      0.0000
0164,08,29,      0.2500,      7.2000,      0.0029,      0.0000
0164,08,30,      0.2500,      6.1000,      0.0033,      0.0000
0164,09,09,      0.2500,      9.2000,      0.0121,      0.3537
0164,09,10,      0.2500,      2.1000,      0.0000,      0.0000
0164,09,17,      0.2500,     11.6000,      0.1405,     29.0731
0164,09,25,      0.2500,     10.6000,      0.4607,     87.8129
0164,10,23,      0.2500,      8.6305,      0.0000,      0.0000
0165,02,17,      0.2500,      7.9000,      0.0086,      0.0000
0165,03,15,      0.2500,      4.3265,      0.0009,      0.0000
0165,04,07,      0.2500,      4.6000,      0.0000,      0.0000
0165,04,19,      0.2500,      8.6000,      0.0000,      0.0000
0165,05,01,      0.2500,      9.2000,      0.0020,      0.0000
0165,05,02,      0.2500,     23.6000,      7.2703,    572.0878
0165,05,06,      0.2500,      4.5000,      0.0000,      0.0000
0165,05,07,      0.2500,      3.7000,      0.0000,      0.0000
0165,05,22,      0.2500,      8.8000,      0.0001,      0.0000
0165,05,23,      0.2500,      3.0000,      0.0000,      0.0000
0165,05,28,      0.2500,      8.3000,      0.0014,      0.0000
0165,06,14,      0.2500,      5.7000,      0.0324,     21.4569
0165,06,19,      0.2500,      2.8000,      0.0000,      0.0000
0165,07,03,      0.2500,      6.7000,      0.0286,     16.6421
0165,07,13,      0.2500,      4.1000,      0.0000,      0.0000
0165,07,18,      0.2500,      6.7000,      0.1543,     66.4045
0165,07,19,      0.2500,      6.0000,      0.0019,      0.0000
0165,07,24,      0.2500,     15.1000,      1.8126,    208.6069
0165,07,25,      0.2500,      4.1000,      0.0020,      0.0000
0165,08,02,      0.2500,      2.9000,      0.0000,      0.0000
0165,08,08,      0.2500,      4.3000,      0.0001,      0.0000
0165,08,18,      0.2500,      3.9000,      0.0000,      0.0000
0165,08,29,      0.2500,      5.5000,      0.0028,      0.0000
0165,09,11,      0.2500,      5.2000,      0.0001,      0.0000
0166,03,10,      0.2500,     13.0000,      0.9213,    132.7055
0166,04,11,      0.2500,      4.5000,      0.0001,      0.0000
0166,05,01,      0.2500,     22.7000,      2.0722,    197.6205
0166,05,10,      0.2500,      4.3000,      0.0000,      0.0000
0166,05,19,      0.2500,     23.0395,      3.2936,    309.5777
0166,05,20,      0.2500,     29.3000,      8.7306,    760.8694
0166,05,21,      0.2500,     11.2000,      1.1894,    173.7054
0166,05,23,      0.2500,      8.8000,      0.0002,      0.0000
0166,05,24,      0.2500,     26.8000,      6.5920,    483.3338
0166,06,01,      0.2500,      7.6000,      0.0015,      0.0000
0166,07,01,      0.2500,      2.2000,      0.0000,      0.0000
0166,07,07,      0.2500,      7.9000,      0.2349,     67.8884
0166,07,13,      0.2500,      3.9000,      0.0008,      0.0000
0166,07,31,      0.2500,      5.2000,      0.0044,      1.0911
0166,08,18,      0.2500,      2.0000,      0.0000,      0.0000
0166,08,23,      0.2500,      4.1000,      0.0001,      0.0000
0166,09,23,      0.2500,      2.1000,      0.0000,      0.0000
0166,10,04,      0.2500,      5.1000,      0.0000,      0.0000
0167,03,04,      0.2500,      8.0000,      0.0063,      0.0000
0167,04,05,      0.2500,      2.5000,      0.0000,      0.0000
0167,04,15,      0.2500,     14.7000,      1.7051,    206.0482
0167,05,01,      0.2500,      3.9000,      0.0000,      0.0000
0167,05,05,      0.2500,      4.9000,      0.0001,      0.0000
0167,05,07,      0.2500,     10.3000,      0.0007,      0.0000
0167,05,08,      0.2500,     25.9000,      5.8368,    401.3801
0167,05,15,      0.2500,     23.7000,      6.1494,    570.8219
0167,05,16,      0.2500,      7.1000,      0.0000,      0.0000
0167,05,17,      0.2500,     44.8000,     21.4444,   2008.8610
0167,05,18,      0.2500,      6.3000,      0.0000,      0.0000
0167,05,29,      0.2500,      9.3000,      0.0234,     11.3082
0167,06,04,      0.2500,      3.8000,      0.0001,      0.0000
0167,06,06,      0.2500,     12.5000,      2.5836,    292.5008
0167,06,14,      0.2500,     14.2000,      3.0573,    425.3722
0167,06,22,      0.2500,      3.5000,      0.0000,      0.0000
0167,06,23,      0.2500,      4.2000,      0.0008,      0.0000
0167,06,27,      0.2500,      6.8000,      0.0043,      0.0000
0167,07,03,      0.2500,      2.1000,      0.0000,      0.0000
0167,07,07,      0.2500,      8.6000,      2.1265,    411.4027
0167,07,13,      0.2500,      9.4000,      0.0101,      0.0000
0167,08,08,      0.2500,      7.4000,      0.8080,    163.2864
0167,08,12,      0.2500,      1.6000,      0.0000,      0.0000
0167,08,16,      0.2500,      1.9000,      0.0000,      0.0000
0167,08,20,      0.2500,      3.2000,      0.0000,      0.0000
0167,09,05,      0.2500,      2.6000,      0.0000,      0.0000
0167,09,16,      0.2500,      2.0000,      0.0000,      0.0000
0167,09,22,      0.2500,      6.5000,      0.0000,      0.0000
0167,09,28,      0.2500,      7.5000,      0.0027,      0.0000
0167,10,17,      0.2500,      6.1725,      0.0000,      0.0000
0168,01,04,      0.2500,      6.5000,      0.0070,      1.2043
0168,02,18,      0.2500,      4.5811,      0.0001,      0.0000
0168,04,13,      0.2500,      7.4000,      0.0007,      0.0000
0168,05,11,      0.2500,     12.3000,      0.0505,     19.5037
0168,05,16,      0.2500,     17.2000,      1.1172,    130.2973
0168,06,14,      0.2500,      4.7000,      0.0003,      0.0000
0168,06,17,      0.2500,     10.7000,      0.0034,      0.0000
0168,06,27,      0.2500,      3.3000,      0.0001,      0.0000
0168,07,13,      0.2500,      9.1000,      1.4525,    211.9373
0168,07,14,      0.2500,     14.2000,      2.3873,    240.8783
0168,07,15,      0.2500,      5.6000,      0.0647,     28.5520
0168,07,18,      0.2500,      6.2000,      0.0005,      0.0000
0168,07,20,      0.2500,      4.0000,      0.0001,      0.0000
0168,07,21,      0.2500,      4.7000,      0.0015,      0.0000
0168,07,24,      0.2500,      3.7000,      0.0026,      0.0000
0168,08,02,      0.2500,      6.3000,      0.0021,      0.0000
0168,08,03,      0.2500,     12.4000,      0.8796,    135.1024
0168,08,12,      0.2500,      6.4000,      0.1070,     47.5458
0168,08,27,      0.2500,      5.2000,      0.0000,      0.0000
0168,08,29,      0.2500,      2.4000,      0.0000,      0.0000
0168,09,04,      0.2500,      6.9000,      0.0481,     25.2871
0168,09,11,      0.2500,     21.4000,     11.2787,   1760.1271
0168,09,16,      0.2500,      2.6000,      0.0001,      0.0000
0168,09,17,      0.2500,      7.4000,      0.0066,      0.0000
0168,09,25,      0.2500,      7.1000,      0.0045,      0.0000
0168,10,26,      0.2500,     26.7000,     10.9743,    946.2783
0168,10,28,      0.2500,      5.6000,      0.0000,      0.0000
0168,11,14,      0.2500,      2.9000,      0.0000,      0.0000
0169,02,11,      0.2500,      2.1000,      0.0000,      0.0000
0169,05,06,      0.2500,     17.7000,      0.7553,     97.5075
0169,05,10,      0.2500,     28.2000,      6.1905,    468.1588
0169,05,22,      0.2500,      3.5000,      0.0000,      0.0000
0169,05,24,      0.2500,      6.9000,      0.0001,      0.0000
0169,05,29,      0.2500,      8.9000,      0.0001,      0.0000
0169,06,08,      0.2500,      6.5000,      0.0003,      0.0000
0169,06,11,      0.2500,      8.0000,      0.0095,      1.1613
0169,06,14,      0.2500,     12.2000,      1.6483,    191.8745
0169,06,27,      0.2500,      9.6000,      0.0446,     20.3935
0169,06,28,      0.2500,     11.1000,      3.7193,    632.7534
0169,06,29,      0.2500,      1.7000,      0.0000,      0.0000
0169,07,01,      0.2500,      8.7000,      0.0472,     20.7383
0169,07,02,      0.2500,      3.0000,      0.0000,      0.0000
0169,07,12,      0.2500,      6.1000,      0.0006,      0.0000
0169,07,14,      0.2500,      3.1000,      0.0000,      0.0000
0169,07,28,      0.2500,      8.5000,      0.0253,      9.9264
0169,07,29,      0.2500,      4.9000,      0.0028,      0.0000
0169,08,23,      0.2500,      1.0000,      0.0000,      0.0000
0169,08,24,      0.2500,      4.8000,      0.0001,      0.0000
0169,09,19,      0.2500,      1.8000,      0.0000,      0.0000
0169,09,29,      0.2500,      2.8000,      0.0000,      0.0000
0169,09,30,      0.2500,      5.2000,      0.0003,      0.0000
0169,10,10,      0.2500,      6.8000,      0.0002,      0.0000
0169,10,15,      0.2500,     23.9622,      6.2413,    616.7738
0169,10,25,      0.2500,      3.6000,      0.0000,      0.0000
0169,11,24,      0.2500,      4.5000,      0.0003,      0.0000
0170,03,28,      0.2500,      5.0000,      0.0000,      0.0000
0170,04,10,      0.2500,      3.7000,      0.0000,      0.0000
0170,05,04,      0.2500,     11.0000,      0.0051,      0.0000
0170,05,30,      0.2500,     20.2000,      2.8721,    246.7472
0170,05,31,      0.2500,      6.5000,      0.0030,      0.0000
0170,06,03,      0.2500,      2.7000,      0.0000,      0.0000
0170,06,10,      0.2500,     15.2000,      0.5518,     71.1183
0170,06,11,      0.2500,     26.2000,     12.1250,   1420.3622
0170,06,15,      0.2500,     10.5000,      1.6103,    206.4194
0170,06,19,      0.2500,      4.7000,      0.0003,      0.0000
0170,06,30,      0.2500,     11.7000,      2.4512,    287.4181
0170,07,01,      0.2500,     18.4000,      7.8713,    934.8078
0170,07,16,      0.2500,      5.6000,      0.0297,     16.6332
0170,07,17,      0.2500,      1.8000,      0.0000,      0.0000
0170,08,11,      0.2500,      1.2000,      0.0000,      0.0000
0170,08,22,      0.2500,      9.0000,      1.0342,    188.6268
0170,09,10,      0.2500,      3.3000,      0.0000,      0.0000
0170,09,25,      0.2500,     15.7000,      0.5473,     68.9159
0170,09,26,      0.2500,      5.4000,      0.0000,      0.0000
0170,10,30,      0.2500,     12.9000,      0.0020,      0.0000
0170,11,05,      0.2500,     13.3000,      2.3160,    283.6003
0171,04,06,      0.2500,      7.2042,      0.0002,      0.0000
0171,04,17,      0.2500,      6.5000,      0.0044,      0.0000
0171,04,20,      0.2500,      3.0000,      0.0000,      0.0000
0171,05,04,      0.2500,     18.4000,      3.4600,    370.2013
0171,05,06,      0.2500,     11.0000,      0.0823,     26.2912
0171,05,19,      0.2500,     11.5000,      0.2117,     39.4061
0171,05,26,      0.2500,      7.2000,      0.0028,      0.0000
0171,06,03,      0.2500,      3.7000,      0.0001,      0.0000
0171,06,08,      0.2500,      7.6000,      0.0045,      0.0000
0171,06,13,      0.2500,      6.3000,      0.0004,      0.0000
0171,06,17,      0.2500,      2.7000,      0.0002,      0.0000
0171,06,19,      0.2500,     15.8000,      4.7661,    610.7966
0171,07,16,      0.2500,      7.5000,      0.0581,     27.7229
0171,07,17,      0.2500,      5.9000,      0.0014,      0.0000
0171,07,23,      0.2500,     10.0000,      0.6580,    112.3327
0171,08,13,      0.2500,      7.2000,      0.5636,    147.0903
0171,08,14,      0.2500,      1.6000,      0.0000,      0.0000
0171,09,27,      0.2500,      1.7000,      0.0000,      0.0000
0171,10,07,      0.2500,     10.7000,      0.0001,      0.0000
